tip_id,user_id,business_id,date,compliment_count
13480,xs3GA6q4kJpaKzPUbClw6Q,7mUhsa1kcQ-COh-TK68mWg,2014-03-03 15:47:30,0
13481,7boTv5fBMU7OCmpENEGG7w,4BVjCMSKc4eJGfJldPB_hA,2014-03-01 00:11:01,0
13482,7mu6Y0oAQGLTLXhAhUHkpw,a-dvm-J7qPKGRRxFXBG56Q,2019-11-30 04:38:12,0
13483,blEmo68NoOm_go_JsltzRQ,y-s2WK3sD8IkeB8FEJyC7Q,2018-12-02 12:12:40,0
13484,baDMFy9-bNT75XWHBhwLTg,h4LKBSm_Sj7fZXrnlFo1Zg,2021-10-19 22:43:51,0
13485,CI0MjgbGM9zcDyqvsJYZ0A,Wa_SmUqu2uvoJjWgtRhNFw,2018-07-20 21:59:30,0
13486,ubvd4l5iKSyIVsLEhS9Vmg,UTKmsaSV3doInUOyQqUhJA,2013-07-29 22:27:54,0
13487,fmq0uq9YctcV9eRpeHrY9w,DOMbfWVTrI-69tDUW-il0A,2015-08-23 23:24:53,0
13488,rcS6m_E4qg5cngGAQ86WjQ,41RbEZa99W2d_kTnYTp_mw,2016-02-28 00:45:28,0
13489,wYjX0Rrz4ltDkTH5zYIBAA,-eAmwxqpedMfAHREjJzQLQ,2019-06-28 23:27:57,0
13490,I5S5BV-n2XhYFjCLTwZIjg,CEOZo_DTIO6rXEMJHNtTJg,2019-05-01 23:24:22,0
13491,hWfpMle3tw2QOwCkdC4png,HKHWgg4yDQId1igM-TIusA,2017-12-07 17:28:19,0
13492,Eym02O6vmXFzTE5Fd0mMLg,0bkqvtzinsxnGF9F6SpkNA,2017-01-27 18:46:15,0
13493,3CL6W_LdzRFrTapZcWou-A,HCBSkwnMPHuOVKrTuGd6DA,2016-03-20 05:13:46,0
13494,IEpTv1Nq30asTyxbq9zKqg,R8Z_Dh5CkC3DfrE7NMr_jA,2016-03-10 08:14:46,0
13495,xsVFefygJpAfucOHwAlciA,f9_TLVlUHBv0869CygEbZg,2012-05-07 02:15:49,0
13496,7xEaSkeQzc2mie8gTUlq5g,KKvBtvPqIDnICXHlCeAcLg,2015-11-28 19:46:25,0
13497,ubvd4l5iKSyIVsLEhS9Vmg,Ch9liPsjXYt_TvjudOgUxA,2013-07-29 22:47:17,0
13498,HJm8yDfIz1HGEUSyQr8yyg,jEvoDXtF3xMJsiPPbqGSmw,2017-06-04 17:37:35,0
13499,MFITyZn_bxLIdGjCLmNrUw,GHlPws9NDD12eB8Y_k2hGA,2018-12-18 18:13:55,0
13500,K-qUp18-AQaazF2wYHP7LQ,Pb7HEqeY26cr4nw5lkuhUw,2014-07-26 20:20:37,0
13501,hgtHVQG9v1uBc6bL7Iluhg,cELLyBogNeU_QbN5tJsBRA,2018-03-18 19:22:14,0
13502,mkHi63BI8Z7CJt4k00Aysg,Tqt99-TsbRT4bmsXHyA1lA,2016-11-10 19:41:44,0
13503,iA7BZDmgRhjurkPdzW5zMg,A8uNm7CBaC4fE4qGOELxHg,2017-12-22 18:53:44,0
13504,r2LQYFVw1qnGhnVnlDE10A,N-ej51lLtIl4TMC-Qb3k4A,2019-05-24 06:03:26,0
13505,YyZODmOXr5aZeHj6kZObaQ,FGPLIxKircgKY4k8XAYTHA,2011-06-19 02:36:43,0
13506,iQxy7fD5sD8faXVk9SENKQ,XHE6GqHRHrCbFLynYCfU4A,2017-05-16 22:39:52,0
13507,blEmo68NoOm_go_JsltzRQ,w4IQgsop_jBhxfW7CtY7IA,2018-12-02 12:10:12,0
13508,2cs3vML8dLwQHPeLuqmX_g,q2_iNoyvPrT2pUElUJPzBg,2015-08-23 18:30:50,0
13509,jK6QUKUMW-XKTHVtCQo8rA,0bva3FQFTS22NZ-jrkUzAQ,2019-09-21 02:34:26,0
13510,Df2IDdTI-iDuCA06ChCxCw,v64vBYpFIJxxml7hgkbn3g,2011-05-23 18:52:19,0
13511,YyZODmOXr5aZeHj6kZObaQ,sfZXWlc6MZVQObZB_QjYuw,2011-06-19 02:32:39,0
13512,Df2IDdTI-iDuCA06ChCxCw,NUVPGowRmfN1NkecJB6R2Q,2012-02-28 05:19:33,0
13513,QcIFjJurE1znSzWNvz4jMA,jds-ttqg1ogvCLkCyfkn7Q,2017-12-19 20:45:56,0
13514,xs3GA6q4kJpaKzPUbClw6Q,O6FYbWunJPjC1uKfrscX-Q,2014-01-01 20:10:27,0
13515,AhTGxrgSCRqQ_7WPQ19Xcw,eOWBvwP1MgJx6PrrWBoUuA,2013-04-29 23:29:27,0
13516,_wD6vzr8skkqixvuujuMkg,RSJEED36KqLdmPUo7td6Sw,2019-01-19 19:59:58,0
13517,1rJ5xQTDtVKwI5gP91QULQ,_Hf8iWs1nCydx5blpXV0Fg,2019-02-16 03:48:19,0
13518,xvVUVk36snAtsbkPSVb0Hw,xCr6jmZz2_yOzwAMjEvxhg,2013-08-15 01:37:37,0
13519,Df2IDdTI-iDuCA06ChCxCw,QlhTyTj5BoZp9u6SaaBaIA,2011-12-10 03:30:34,0
13520,PPlVq_s2ft_SGlQ42Opzyw,qIXKDEIC4jURpJYDUZtyew,2014-10-03 23:07:36,0
13521,Df2IDdTI-iDuCA06ChCxCw,B4n6mMZRjg0xiIfP3-GmYg,2011-05-23 18:56:50,0
13522,NMRw1JmLCPmvd2mHxEnIzQ,tNMXCvVnZnCECtJ6D9pp_g,2020-07-09 04:16:27,0
13523,QCfgkAjx9SEQejlocivwLQ,3xnYTpKoPBA3711pQx8yaA,2017-08-10 03:23:17,0
13524,xs3GA6q4kJpaKzPUbClw6Q,4fJ6cBlYAdlwsWiz-NW-0Q,2014-06-02 18:00:05,0
13525,l1Kut01dvYOSM0ya7whCpA,UOIblH8NcFDXbEShFOPIZg,2014-03-02 16:04:34,0
13526,BZmTEsWTX3JFZgsyHQjKPg,scnoLACS2mcD_VsPTMOlAA,2017-05-13 20:55:11,0
13527,fG48wgZ8AkB03o2hIuDzkQ,IOcTMkT4NtLhVA0fVjzTIQ,2017-12-14 05:12:25,0
13528,_OJmvT_R-D7GGvk7Y2uUBg,h54LaAiSdU4x-CjyuRQxOQ,2017-06-07 06:28:54,0
13529,0Hunha48fZJ1QFe4mIwP2A,xnLnBfilhX5X-KvF8ZX3iw,2015-10-25 16:24:14,0
13530,mnrDsvKj1LfyNr5pxzzUmg,Yp9mbFExXwmfeQOSSKIszA,2020-02-02 21:41:33,0
13531,HySO0-02xkt5UzMyEJNXwA,BBPTSB_KwbHvqncTwYLyhg,2016-02-13 00:28:18,0
13532,dOVDtJsA8VwNJoVz28GBcA,sdFFNnetkv2gWKiWQTiJrQ,2015-03-11 18:47:17,0
13533,PXwtZ_hBfkIfjP37fThEIg,vhoa2_6bfdt5MCAgnUUl8w,2016-07-15 03:10:43,0
13534,ihYIo7g-38-JJs4HH5-HmA,Txbjo8zUMKdkDLf1DBA9Qg,2014-11-04 16:32:56,0
13535,FHK_wEuIelkSfSxXtT-Gow,ABYDLM8zb8GqLDBPyk9sVg,2015-01-10 20:12:04,0
13536,HX1p8hEMFptaQic5kjB4eA,eEc06jFpH26E4f22l8yRsg,2016-01-29 00:44:13,0
13537,AYqsUNhmvVveFHQ0YG8OQA,wKJalp7AabLjVmEgdOIPPw,2019-05-19 01:52:23,0
13538,2fjj1hEzHiyXvxjKn59maw,jZSTJr11c4mo9NrKyJodnQ,2019-02-01 04:58:05,0
13539,SWZXfbSi4wWBxBJZm4mvTQ,7ej1jq6JrU3J3QQv_O84pA,2019-07-15 01:14:03,0
13540,PTskt1zYbJ-mAd5nM_zxsQ,iMJZZyI54xXvPEbZrZNQ3g,2013-04-19 19:11:25,0
13541,rNvTRnxfVzWE_DdC1rnhXg,r06zuTcdPApOxt7v9uIaTg,2017-12-30 05:10:49,0
13542,ubvd4l5iKSyIVsLEhS9Vmg,OuJNtoPL1NLjkgzPM4PcFA,2013-07-29 18:42:42,0
13543,ynfiEndDMYl4cHQmLstz2w,U7cScJmo1PNhmPy3QyKaZA,2012-09-12 01:49:49,0
13544,VRRw3297lJybi_z293UQmg,p6Wc1LJIO1OcWSFkBC2xrA,2020-12-05 04:46:05,0
13545,G42dXdZY7I1-EvM_68WDkg,56p80CBDCpnS2t9cU9nZNQ,2018-07-05 03:29:53,0
13546,iwKI_Wuju7lMaUTTfceBiw,yKDGsSArqLx7-5AvQgm6HQ,2019-07-14 06:01:45,0
13547,BDxlHDsMldyb1gh4QEQlrQ,knTOcWpJA3hHdY_msgkzfQ,2017-09-06 02:51:01,0
13548,p5b2qu-tTRp47wzMwfhqJA,2FBNr6Ma6oRKJiPb7yZdkg,2013-11-27 23:28:29,0
13549,1L4thZVQhXAImeHVe-zWEg,h2wXvobL9uNJvy6pMaHBpQ,2017-10-20 18:41:34,0
13550,yCoa8w0RTzC-hTpMxKXc8A,1EIESRDidLl1QNwaLgqPHg,2016-09-30 01:53:17,0
13551,5TwyD-Dvk1ENJshLXw-7JQ,FIDssW_SyTzhpcm4unCTGw,2013-07-26 07:57:19,0
13552,5TdttNRIgelF2heSkTEnRA,2CmXNtIjdc1WPNElFRFmVQ,2019-12-27 02:58:21,0
13553,Df2IDdTI-iDuCA06ChCxCw,NKx4d_nv6AU-cJ5z6I8U2g,2012-04-08 23:01:20,0
13554,iSVGSHoeFz4azKDE-0sR2g,QfcE4bV12Inu95f2I3Q5aA,2018-06-23 05:38:01,0
13555,vn6BfNyV6mLEVzVWmpsbiA,Esf3-D_44pArPd9GqysoCg,2016-03-31 01:52:52,0
13556,hhkK9lz3ptuh6t103kOQlg,sFKdOewHAcVJwt8hhF_reA,2014-10-26 00:33:18,0
13557,gyuWwMG-MmgBY5tpDsCYtQ,LIHYaWQCSIt30CYJdfcLzw,2011-12-03 00:16:52,0
13558,2yZeLqXl625utXeqtRFVng,w57SBEDC3oqy_CJbYkaOKg,2015-03-10 07:12:21,0
13559,mSFojcxbVb9GdlXtswVKFg,5ISyitcUa0Ylc26K7iBSXw,2021-03-18 20:45:10,0
13560,qC9x1HzVNtPAoxmF-vnCKw,XuVGxT7oTlslWxzVFGjYbw,2020-05-30 08:48:21,0
13561,7xEaSkeQzc2mie8gTUlq5g,p6Wc1LJIO1OcWSFkBC2xrA,2015-11-28 19:51:11,0
13562,2xQhT6dzif2Ff76eDX7skg,tYE0zj5xKRubmV1H_nRo_w,2019-07-12 20:19:55,0
13563,Df2IDdTI-iDuCA06ChCxCw,pZd7OZMfjA--L_Cp3d7aJg,2012-07-19 03:50:43,0
13564,uLUsAwuLSIS5sGHtkhfMSA,7NH9d6yyGwoMUiueaOZstg,2013-11-03 16:52:00,0
13565,zmTJAuMGNWXw3-mzd44-mg,hGH63m6UmnruW3D-WNQ-xQ,2016-06-28 03:24:55,0
13566,ffWAYHDOLcAeha39H9AR3g,HgVrP7BAkhyuUxKRaQGGsw,2016-10-12 05:25:35,0
13567,6D8Ns6khO1GGxWALATGcjg,1Ox_UAr6fVqtaOpOFs8p3w,2019-07-10 02:58:58,0
13568,7xEaSkeQzc2mie8gTUlq5g,6FPr7wbkqnRlRmFVniwmHg,2015-11-28 19:45:04,0
13569,ubvd4l5iKSyIVsLEhS9Vmg,-5jrwZnndGs9q3akdkJYJA,2016-03-06 03:39:59,0
13570,fVjwyPJX8GMfbzBeYY7VVQ,vnWCL-CFbrgTjQFlAWGFZg,2013-03-24 17:06:02,0
13571,b477KMgWiZrLhlCQL2YbAw,PR6ftbhaxs6vXjjswzx7AQ,2019-06-04 00:19:51,0
13572,7xEaSkeQzc2mie8gTUlq5g,PjTPue4TRCVLjf2wPxSAaQ,2015-12-06 03:31:51,0
13573,imJBuczscEJKS-vgR9SRFQ,PoG3IZ14hXHn-bxgvoq7Mg,2016-03-03 21:37:57,0
13574,ubvd4l5iKSyIVsLEhS9Vmg,RCu92tNTLcLdhA60XNVx9A,2013-07-29 17:50:50,0
13575,7boTv5fBMU7OCmpENEGG7w,t6MdUitAdviOb2LaZkIZCg,2014-05-17 02:15:28,0
13576,QHbn7S4hzW-61_k4qlXTZA,gJv5W3TTHkIPhjgPEQWETg,2014-06-08 23:08:10,0
13577,jnoAt3KAuva70mxQXcOBIA,mqMJyryd5QeAupYhYU0rqA,2013-01-25 22:57:08,0
13578,C_WvAzPl4z2J0MRyIRZMeg,56p80CBDCpnS2t9cU9nZNQ,2017-04-27 20:34:26,0
13579,7uvUpTlsqE9xkedsjJ248g,k6C78LqgVcinrXoagbQ5lQ,2019-10-08 18:24:02,0
13580,TAFalwGYr4d4mHHNlXSJMg,qqvI9uOq-KQ5AM8CfOh4YQ,2019-10-07 03:16:51,0
13581,Df2IDdTI-iDuCA06ChCxCw,tJL-K8vopI-mN3eFW9YnJQ,2011-05-23 19:02:33,0
13582,Df2IDdTI-iDuCA06ChCxCw,nIUCC1Odk7x45bEU36Vwug,2011-05-23 19:13:14,0
13583,emcp2cdan6Cm5kfm9RGb-g,3IUa95jv0qbDZ0Pj-J2q3A,2013-11-20 21:27:27,0
13584,kuCRvZboJxo4mWmeadrv3A,t_6MmIDRU_jaZ9_iCN36Hg,2013-10-20 00:54:40,0
13585,t21OyjIVoBMRmCIaElwuEQ,yyEU-jCDPLonzeu8Cyx1wQ,2015-05-15 03:13:49,0
13586,J5rCxnNG81WWzeX3-pLlOw,-MwKwvY0gG3GyR5ymxsLNQ,2016-04-03 20:45:18,0
13587,rNvTRnxfVzWE_DdC1rnhXg,r06zuTcdPApOxt7v9uIaTg,2017-12-30 05:10:56,0
13588,sgFLNAWj8c2l5-f6HbOINQ,Aa0lDzrdkiiYGJfKjJxcww,2011-02-27 21:31:12,0
13589,T0wKntKxL9tOkmTLxrKzow,smidsWK-dJuQOPi9WB1OTw,2014-02-15 21:29:50,0
13590,k5RiHhMsd7zT6gO-sa8CiQ,YHN77g2zWsEN1F_q9W_WdQ,2012-02-22 20:28:05,0
13591,3r4De6BEu_ssUne3-Y90cA,V-s3q76NvQ3jiQh0ORIY6g,2017-04-16 01:29:13,0
13592,PcxwhYok-sZeagjw0Mtj_g,0IG9w6YCkh-z5pnfSip6Nw,2012-09-15 03:41:40,0
13593,ns3Z-ztvROdk6AnndOPF5Q,FvkSgBooMT5kfgXbU4FE9w,2021-09-18 23:48:53,0
13594,tlzLQvq_CJfFtBsPJqwUaA,6EfTcRX0PkA7R0K5n2ZyDQ,2018-05-20 21:41:08,0
13595,uenSwscGU8E-p9xKtDjBfg,QXddZFtuBgYg2inbAE5b7w,2016-04-29 17:06:08,0
13596,QY-BunFK3bTr4jjQ8C5zYQ,4q53pbURUsBq0rzR5At5vQ,2020-12-19 13:42:55,0
13597,K6o0fNPGW2Wc0YsWnscDZA,3d-CfM2eT_Rn3N5FbExHHA,2014-08-10 21:48:23,0
13598,-xm2sM3IvWdn5peXZdUwQw,cGNoJHxTH8fbsGeiOIzNkQ,2016-07-24 04:58:13,0
13599,9t_bx61_CtUG0g87jY65RQ,LXkm3ehWCSOxhoMcaStJxw,2014-05-25 17:49:12,0
13600,rnWNIdzWBKueb3E5DIsKiQ,yw8LY8Zm1YXR7yLSpKEpCA,2019-03-18 22:20:40,0
13601,pGWHBtQs1Eq12eu3ZKoQsw,g9efAF87UAgqbzKwQlOzxw,2021-06-01 18:34:22,0
13602,1FaBYTwvszOJez0hXowt5Q,WUhxf3zQrWIbFN1rMd71aA,2019-11-30 19:24:49,0
13603,7xEaSkeQzc2mie8gTUlq5g,YVtmLzTDDEZcP7ywMqTkRw,2015-11-28 19:47:47,0
13604,k5RiHhMsd7zT6gO-sa8CiQ,w1cH5PL1j3NciTHk2wgg9A,2018-07-01 03:52:42,0
13605,NBSKlujXtWF4Tp-h5JfrkA,guL3EuVNI18uVYGuK7AFtA,2015-07-06 03:05:36,0
13606,ubvd4l5iKSyIVsLEhS9Vmg,TMD6CGY3SB1eZna9iY3wgw,2013-08-04 22:12:58,0
13607,LEaRZU0pe82OQAAkkjGzXw,lZJ7UL3SaqgPsItQnnykKA,2016-09-26 19:17:11,0
13608,wRtAiAdoZkwH_JzjDE7Hlw,OG2saw-vQQSK3mr9-gCTdQ,2016-05-13 23:47:03,0
13609,WM8BOR6iLnV_ZIkr3XyN9A,Rz0w7gqria2kjLL6G8Ea0g,2019-10-09 17:52:05,0
13610,eA2wGz-SHLeTP7IgA1-BUw,PVDh-6ge94GefpNfXzsSGw,2021-02-06 20:50:47,0
13611,ZxiWMSnhgJUaP99fLOYcdQ,k6C78LqgVcinrXoagbQ5lQ,2019-06-04 22:56:45,0
13612,X-FLnyzDREHZwDVeltnZCQ,WtricvFerl2E0O-iGRLUAw,2016-07-02 02:40:36,0
13613,Zlr6lMDDt92mthNTRlMrLA,a-dvm-J7qPKGRRxFXBG56Q,2016-12-10 01:57:41,0
13614,RYStb5KDePY7HYPRYA4CYg,QUk44voqlOHdGMX852F2Rg,2019-12-02 02:54:06,0
13615,xs3GA6q4kJpaKzPUbClw6Q,4Ws7AHG6lLck3LIq39IL9A,2014-06-06 16:20:15,0
13616,R8lwIagmDo7VRFhBj4VZgw,UioH-rT6KHrD15kVVE7Cjw,2020-07-06 19:21:27,0
13617,ziyTgjinRZTLYdhj6oVhhw,lJ7eghiuciw-qGmfydY7tQ,2021-01-08 00:31:57,0
13618,Bjkts2J_koWclwkacDKjRA,6qVfUxLhyyaBQw_M1pF6aw,2012-07-07 17:25:29,0
13619,BCLw4dwLIad_XHdkBrmf_w,AgN2wYfkqbHGvWN3CNdydA,2020-01-05 06:48:49,0
13620,YyZODmOXr5aZeHj6kZObaQ,dCITjr2RMTmrX33_eFaMKA,2011-06-19 02:20:42,0
13621,Df2IDdTI-iDuCA06ChCxCw,nIUCC1Odk7x45bEU36Vwug,2011-01-23 20:18:55,0
13622,lqzTrUC78rPaOPIzpinWEg,BoUnMqQc4-ye-DGGxsowlA,2019-04-01 23:40:42,0
13623,ubvd4l5iKSyIVsLEhS9Vmg,XPS5smEJ4oTsbpKFWawIRA,2013-07-29 22:27:03,0
13624,YyZODmOXr5aZeHj6kZObaQ,EAqY5P_OQybvxQ1cNJRZcg,2011-06-19 02:30:32,0
13625,I5S5BV-n2XhYFjCLTwZIjg,CEOZo_DTIO6rXEMJHNtTJg,2019-05-02 14:39:47,0
13626,zzYEqEnt2hyvJh0J-ToH-g,k6C78LqgVcinrXoagbQ5lQ,2018-11-12 18:17:10,0
13627,fAUspG7p72Jjr8M4GfdBwA,Z6bZL7o-hEn3UdbtSd_yow,2019-02-01 21:30:10,0
13628,ZSpy24JKl3Wu9g2FVopT6w,4fdxbcCfEIwRbfvbM5R4TQ,2015-04-26 04:37:57,0
13629,ubvd4l5iKSyIVsLEhS9Vmg,wwcsAAwK3qVV69oR-mZH8g,2013-07-29 17:54:23,0
13630,ynfiEndDMYl4cHQmLstz2w,_v8Ccd70N6uXw8muQeyhOA,2012-03-08 21:41:29,0
13631,iwKI_Wuju7lMaUTTfceBiw,1rN5JlJuoJxHppuS49qxDQ,2019-07-14 06:00:41,0
13632,2TNkpU96pOfUkJH9TkucuQ,Q0VMSuPbqDyCp0Wgvunq6w,2021-05-08 02:40:56,0
13633,baDMFy9-bNT75XWHBhwLTg,F5b99wMsfB_TpUBye-iOeg,2019-11-19 03:51:22,0
13634,tT4LNiGBk0CnhuQuGAcBww,Tlx0CVjND3ytUg-ti_Jakw,2021-10-24 01:13:10,0
13635,7LdpgfgnbT5NfDRHgXYEyQ,zY4ObZaMfkguE37G2gmabw,2021-03-31 01:45:11,0
13636,tT4LNiGBk0CnhuQuGAcBww,dT8L3hjxxXl6QczUZAsZWw,2021-09-24 01:23:27,0
13637,Wfy1qlEZtHEtpr0C0Qcg0g,ZZfKUKQbZ0updI1UdU7bYg,2013-07-21 19:37:51,0
13638,5cJSHr5rTtSJSiALFATwkw,2drLRcRuqVJEksQXV0ynjQ,2019-11-23 23:54:18,0
13639,AhTGxrgSCRqQ_7WPQ19Xcw,GjK8fBJO3sE9vYkK0RE7Jw,2014-04-22 00:25:16,0
13640,fZy6Np4xukef9LfMFx42nw,PVbOpU62LgBIJo0noXhcZA,2018-02-18 17:26:58,0
13641,ubvd4l5iKSyIVsLEhS9Vmg,7bcvLrwVEZN9iEeHxQrJPw,2013-07-29 22:13:53,0
13642,mHBWtOo_Bx0NCSPce6EW2g,IfRZLjDi-wV2a9zdjSrrZA,2016-11-12 20:49:08,0
13643,nWXubQVTKj9s5W1FLCr0oA,5Z71LWiFuQR-0xcdS8fmMg,2016-08-16 22:41:37,0
13644,baDMFy9-bNT75XWHBhwLTg,a-dvm-J7qPKGRRxFXBG56Q,2019-11-19 02:52:58,0
13645,Cdx0pvo701oSqvyBl9OhIw,qYe7k9E0OJrQPJYGiDIw-A,2013-06-27 03:45:41,0
13646,DR4RYf3fR9W1H-Qg7RFrrQ,GW0b7o1wghFlQCoWv4zHgQ,2019-01-25 07:06:24,0
13647,vewpq4PSdTsHkuMzedbf5g,7ej1jq6JrU3J3QQv_O84pA,2019-03-09 07:27:27,0
13648,Df2IDdTI-iDuCA06ChCxCw,wB8cNzNePwFbauQJP30Fig,2011-10-01 21:54:01,0
13649,VRRw3297lJybi_z293UQmg,1GVRe_vfFHLMNtE3Gfv3zg,2020-12-05 04:45:38,0
13650,iQxy7fD5sD8faXVk9SENKQ,FmNJnhYMzPUaCjtqKwgB8Q,2017-05-16 22:42:03,0
13651,0AUKMrdsOwGdfACi8uPldQ,HFcL9_nbvB_YTsSX5CR6Fg,2019-09-14 06:08:45,0
13652,Jlh4jLbRFWmrQVeSODGHPw,f78F7s5ulEnGIpWBWXUi7Q,2015-06-12 04:17:54,0
13653,O8rgvSRBn1aNIBTpvh0x_w,kFjYgLn68IOEoq5c1r84vw,2017-10-10 18:02:23,0
13654,ubvd4l5iKSyIVsLEhS9Vmg,TBmOpMQfWJy3v3b713X6wQ,2013-07-29 22:41:19,0
13655,AhTGxrgSCRqQ_7WPQ19Xcw,XCHMsIpz2htBIvE7dxXL0g,2013-03-26 02:53:56,0
13656,Ur2CVNE6SsvqM9zHQRXgVA,BlMzYZBnlxL7rPn0XRQkDg,2019-06-22 00:07:27,0
13657,V0EMEZGE2MpFFLQDjgSzCA,0z6gFGDSeb59ZkoSoO7LdQ,2020-02-09 02:50:35,0
13658,MGWbgBMnbx2ZDTzvnch4MA,atjljIC2390IAk9d0ab-3Q,2019-05-15 21:29:17,0
13659,UTHcImq_6-MWMpejEhJlOQ,ICY-u2T-cYNIcSVqb9tI6w,2016-03-18 03:29:24,0
13660,ueco2eNsjr0UxMrRCbMW7A,w7STzUTtrVoHSvqRbwMp4A,2019-09-29 21:19:05,0
13661,PcxwhYok-sZeagjw0Mtj_g,Esf3-D_44pArPd9GqysoCg,2012-06-24 21:13:55,1
13662,CRqFYYhbYTLE8J1s8W0oTA,bSiDa26a7NN0zIT3XI9GRw,2016-03-08 06:08:23,0
13663,uOHUmrtMQtl5HkENjTtFpQ,MZQpkN5lOqHOp6dgY0xogw,2017-05-25 02:08:57,0
13664,c_zFgiph5HSqrtqS4m-zng,n6up3A47D8FIyKcdPDWzuQ,2014-11-23 20:43:37,0
13665,uOHUmrtMQtl5HkENjTtFpQ,3Annr4f7u9KX2bavh2Y47g,2017-07-29 18:21:07,0
13666,VlR7oT_rIQYDP8SznjbFHw,sYRNtW049aogQi_NjMFSJw,2018-09-29 17:04:31,0
13667,9R6H5G_1F0xD2cIwc9Rorg,_BHPQvaJyxqY0kSTIcuEfw,2015-06-27 22:46:56,0
13668,2APi8fvzFw815or3nUuktA,atjljIC2390IAk9d0ab-3Q,2017-11-05 21:58:20,0
13669,YyZODmOXr5aZeHj6kZObaQ,sfZXWlc6MZVQObZB_QjYuw,2011-06-19 02:19:24,0
13670,60hNy3BNbG4zaRLnTwaPmg,aU69S81sC9c1sc0Mz2jBgg,2017-07-06 01:21:09,0
13671,7LdpgfgnbT5NfDRHgXYEyQ,djj8qE6hQjSeyEt9T2H_dg,2021-12-04 02:22:54,0
13672,5TwyD-Dvk1ENJshLXw-7JQ,HK8VCqWyo1Rxw_2KTCn2Og,2013-07-07 03:35:48,0
13673,g3jFy-CgdN4zHEq1_v_Q2Q,xW_Q01wrpn0PFm3Tu3axLg,2014-03-09 23:49:22,0
13674,ueco2eNsjr0UxMrRCbMW7A,y6muffM6h0ih-X6LtDX1nw,2019-09-30 16:57:35,0
13675,yCK7sUugncGohOSmT3-uwg,Esf3-D_44pArPd9GqysoCg,2016-05-24 01:14:37,0
13676,3S_3IXewxxsTB48t0XFybw,5Y2aYrX2VUMqUdiNQgARew,2017-01-05 04:06:33,0
13677,DNPcxmIPik7BjJCfhAjmHA,N-4ZOrM_qAnzBiCsJ7-ENA,2017-04-07 02:48:35,0
13678,4IRrlOuAZNw5ilVVsBNTmA,weU3ci5UJGa1T1o5gzNJQg,2014-05-16 02:58:27,0
13679,ubvd4l5iKSyIVsLEhS9Vmg,anQuEU1C62Y9O-e7jR27aQ,2013-07-29 22:48:16,0
13680,oeBfz1fCDrX9p-6cfTF_cw,oJrJjrk4JBCJz5Y-VM3BDA,2014-02-10 20:54:39,0
13681,-Wdk9QKbBxEbqEYP8tzLUQ,DXsz-2d3gwQ9lQP0JVm-Ig,2021-09-29 22:54:54,0
13682,XbzjZ87u450HuW2RHEFePg,gWiEWTZUPTdDtrxYBBDdaw,2014-07-07 00:11:35,0
13683,jK6QUKUMW-XKTHVtCQo8rA,0PLMCoP4hPcbPfHY6uG8uQ,2018-03-04 17:38:18,0
13684,7xEaSkeQzc2mie8gTUlq5g,kQLGsCQjngWeMGB-JvX8sQ,2015-11-28 19:50:01,0
13685,xs3GA6q4kJpaKzPUbClw6Q,O6FYbWunJPjC1uKfrscX-Q,2014-01-01 20:05:42,0
13686,2psF0CqXoBsuwCRovJO-Iw,LkylmoS9W6S3Z3JjkH0cKw,2016-12-09 17:48:58,0
13687,jwenP_DhchHKKi_EpskLtQ,SyAmyal4jvoXQUUWA4b8Ww,2013-08-12 18:38:44,0
13688,k5RiHhMsd7zT6gO-sa8CiQ,J1eXBemzq8NYHYLe5e7WLQ,2012-02-20 19:28:02,0
13689,UzZyyKuFqk6fEIy02LvroQ,eVG25ckYBdBew03wuibw9g,2016-04-23 03:16:23,0
13690,kEkyfzuv8U3o_goM2-OQLA,5u4nzV_Vpy6ubFM6FXqBNw,2018-07-06 23:31:41,0
13691,N1Kk8_Mq5VHf1iBxH5KdCw,j59GJ2n-z0xSXZeoSTCsYw,2019-04-04 02:25:46,0
13692,PPlVq_s2ft_SGlQ42Opzyw,Hf3i3PcNDemoVSCHXuNIxg,2011-11-03 19:19:08,0
13693,PPlVq_s2ft_SGlQ42Opzyw,mD51FvOZLe8Q9_FFFLF7JA,2014-10-07 02:22:43,0
13694,_cTvquxSmi2HTALe8H45-w,4fJ6cBlYAdlwsWiz-NW-0Q,2014-10-26 23:05:43,0
13695,ZSpy24JKl3Wu9g2FVopT6w,o4H_HQ3fOOkOnGr-x7wlXw,2015-04-26 04:40:57,0
13696,gY8Ekmso9T8zptLZfIvIUA,CRKG_uJhx-oJB9rLBhuEBw,2020-03-15 16:45:21,0
13697,h-cjOhujJOm5hnd7dSmNrw,s6TlqDvaiNtswLKfKHfEDw,2016-03-16 23:27:02,0
13698,t1y32seNM-KIlLJDdHYDBA,kB9-SQVONOP18YqRgxauEg,2014-09-06 03:47:13,0
13699,J8QcHLQ3mtcMWVfCgO2ihA,V4r0-o-NlcYpycoegJ2Wzg,2014-04-18 00:53:26,0
13700,cSVkHaMuTfYmEO0e8e5V8A,hqIUuqXO6HwUmUb2N4yGWQ,2012-07-01 22:11:33,0
13701,zolX3jmCD8ktHOxje9xEzg,fCHvqorlU_XfyQGN-kYHbw,2014-07-30 03:03:10,0
13702,Df2IDdTI-iDuCA06ChCxCw,fM6XQeGW70a4EFbjqAAy3Q,2011-11-19 20:02:50,0
