business_id,name,address,city,postal_code,stars,review_count
2-Vb42w1TLOkZNjv2RlMnw,Simply Donairs,388 St Albert Rd,St Albert,T8N 5S8,4.5,29
1sG6q05El_-1bR0TS5_Rdw,Ace Limousine,16008 121A Avenue NW,Edmonton,T5V 1B2,3.5,5
ZPL-6T9b79CcF-w6ZFzzfQ,Finnagan's Bar Bistro & Billiards,13560 Fort Rd NW,Edmonton,T5A 1C5,2.0,6
SF5z-TsYn3bia0rrwtoY5w,Dark Tanning Studio,10511 104th Avenue,Edmonton,T5J 0C4,4.5,8
Q10l7_uPhg32fffLNWYg3A,Allsports Replay,6835 83 Street NW,Edmonton,T6C 2X9,4.5,5
E9ZXwNFms6FcORC2YRcqOA,The Dog,9567A 118 Avenue,Edmonton,T5G 0N9,3.5,34
k8b8bw7lVdfMJmZEZXzzPg,Overtime Pub,4211 106th Street NW,Edmonton,T6J 6P3,2.5,9
t6mFnkzUVkB_Te6FXs794Q,Gangnam Street Food,15- 9261 34 Avenue NW,Edmonton,T6E 5T5,4.5,42
zfivKUpA9MPwVVrqRrrDIQ,All India Restaurant and Sweets,4249 23 Avenue NW,Edmonton,T6L 5Z8,3.0,14
xwl0ZBGAssUkXpa2CaODDw,Palabok House,10525 51 Avenue NW,Edmonton,T6H 0K5,2.5,16
REL5rsJz810ocl59SPETSw,BTR Auto Repair and Tire,10348 77 Avenue,Edmonton,T6E 6L2,2.0,5
VQrIWSMlNj7cMpJUEr7mOg,Festival Place,100 Festival Way,Sherwood Park,T8A 5T2,4.0,12
gQqNYBXAky5b3o5Rgms3Mg,Golds Gym Northgate,West Edmonton Mall- 8882 170 St NW,Edmonton,T5T 4J2,1.5,10
4sVTghvH_eP3wqzny4dhhA,The Gateway,,Edmonton,T6G 2J7,3.5,7
9cuH3jszqXMhkb6cZPsIJQ,Prime Time Donair,3928   17 Street NW,Edmonton,T6T 0C2,3.5,8
vTqleHClO5Z9rfWAgB8Lew,Cakes By Candace,6861 170th Street,Edmonton,T5T 4W5,4.0,6
OrZcTtdmmb4w-MNOP2-Ndg,Chatters Hair Salon,2099 8882 - 170th Street,Edmonton,T5T 3J7,2.5,13
8leSl7itRIuhswIA14ZDeQ,Long & McQuade,6633 118 Avenue  NW,Edmonton,T5B 0P1,4.5,10
TY6aXI0Wett0tA5P9FeSZQ,Avenue Guitars,10550 82 Avenue NW,Edmonton,T6E 2A4,3.0,14
GXng1ObFnenkfYgpxhlmww,Supercuts,10716 82Nd Ave- Garneau Lofts,Edmonton,T6E 6P4,1.5,5
QhzImIK75_Fqz6x7DBrFlg,Posh At Home,11235 Jasper Avenue NW,Edmonton,T5K 0L5,3.5,6
z17TwQx0TgSSanWy6THERw,Costco Wholesale,7259 Winterburn Road NW,Edmonton,T5T 4K2,4.0,28
1e9D8kvsPgCzCzlIVPhfkQ,Whimsical Cake Studio,8211 102 Street,Edmonton,T6E 4A5,3.5,48
YomjhpZJgfyvv_fBpiwnDw,Hollywood Pizza & Donair,9542 87 Street NW,Edmonton,T6C 3J1,4.0,11
ehgD8q-0bNcK451fXCWU2g,Domino's Pizza,586 Hermitage Road,Edmonton,T5A 4N2,4.0,5
mfy9mpgQtsWW45jFuwsPFQ,Won Jung Gak,9655 62 Avenue NW,Edmonton,T6E 0E1,4.0,41
KVlRe2_ojctk6ZWevTVi5A,Saks OFF 5TH,1620 99 St NW,Edmonton,T6N 1N5,3.5,7
lqrQJU0aZlN_J7TOLDRQoA,Protouch Auto Spa,10015 168 st,Edmonton,T5P 3W9,1.5,10
-SQnHz6BmXHUlFWzBvH3bA,Handy Bakery,8660 118 Avenue NW,Edmonton,T5B 0S8,4.0,15
VAtFKCZXv8zMzfyvUJhuAQ,Capital Tattoo,7240 101 Avenue NW,Edmonton,T6A 0J1,4.5,11
4lWKhiQU6VDSTbyzYvQDiw,Academy Pizza,9015 112 Street NW,Edmonton,T6G 2C5,4.5,7
CLm6JtHXt8ibDkHLnBxggQ,Tim Hortons,15224  127th Street NW,Edmonton,T6V 0C5,2.5,7
kQLGsCQjngWeMGB-JvX8sQ,O2's,11026 Jasper Avenue,Edmonton,T5K 2N8,3.0,19
fq21QS65WVHrfMmB6IHOmA,The Grocery People Warehouse Market,14505 Yellowhead Trail NW,Edmonton,T5L 3C4,2.5,7
HjPNoa8FJGaqoQ-28mpTig,Thai Express - South Edmonton Common,1921 98 Street NW,Edmonton,T6N 1L5,2.5,9
f3iYtpsFjZY1x2guY8QM0A,Vo's Nails,452 Riverbend Sq NW,Edmonton,T6R 2X2,2.0,5
BO-LWU4WNZHAzhhVoCCz4g,Fatburger,11525 104 Avenue NW,Edmonton,T5K 2S2,4.5,7
CPtv5Wm0OVHESRyxM609fw,Bad Axe Throwing,24-5466 136th Avenue NW,Edmonton,T5A 0E4,4.5,6
cSJDhD7a--7nY4TWAVg3sg,Board N Brew Café,9929 103 Street,Edmonton,T5K 0Y1,4.5,16
RoJLKWj1alcwWzuHCrdgIw,Denny's,3604 Gateway Blvd,Edmonton,T6J 7A9,2.5,25
vTA6PStb6lwcF7PrGtmGYg,Y-Not Indian,10060 Jasper Avenue NW,Edmonton,T5J 1V9,4.5,17
kVhOZW3Liu5FYR2X6CxNzw,Off Whyte Floral Studio,8107 104 Street NW,Edmonton,T6E 4E4,5.0,8
ln2NRNeQ8cc3deC4shpLsw,Meika's Bird House,971A Ordze Road,Sherwood Park,T8A 4L7,5.0,7
Il_6KTfGe7JfrG5Aksf0VA,Splash Poke,10079 109 Street NW,Edmonton,T5J 0J7,4.0,55
TnDyCA5CvrBt2HKouXCa8w,The Burger's Priest,10148 109th Street NW,Edmonton,T5J 1M7,3.5,146
F-a4_irtJ4ZIQCzEP8Sl_w,Persia Palace,9340  34 Avenue NW,Edmonton,T6E 5X8,3.0,13
X7_PtukZ3uDZwuEVnCmqZg,Tim Hortons,5204 23Rd Avenue,Edmonton,T6L 6X4,3.5,13
qQ5uuXrKu-Japb9rT2sx0Q,Guru,17021 100 Avenue,Edmonton,T5S 1T9,4.0,132
DzjOYSKnjmYYBwMUcIAKcw,Beercade,10544 82nd Avenue NW,Edmonton,T6E 2A4,3.5,57
_8ElK2w-AM3J1BYy9rAFjA,Purolator Courier,17718 114 Avenue NW,Edmonton,T5S 2N4,2.0,8
ui8zjjVcKv_wLg_bOykOUw,Mary Browns Famous Chicken and Taters,570 - 8005 Emerald Drive,Sherwood Park,T8H 0K9,3.0,5
SCtiwlY7BAoKY8fOZJ-fDA,Posh Pooch,9402-31ave NW,Edmonton,T6N 1C4,3.5,15
IbiG8dVoWZhMBRYVgCCDdQ,Pêche Café,10255 97 St NW,Edmonton,T5J 0L9,5.0,5
aYKSck8iLYhHwuN6gip84Q,1st RND,11248 104 Avenue,Edmonton,T5K 2X4,3.5,51
F0fH9AmxhoX4aootPpVHFA,River City Yarns,3438 99 Street NW,Edmonton,T6E 5X5,3.5,7
OQSihGXRZqKMeW5vSNVwhQ,Kobachi,125-200 Festival Lane,Sherwood Park,T8A 4Y8,5.0,9
tRGmKAtSfPwe4Sl7uY7P9Q,Quantum Leaf,11727 Jasper Avenue,Edmonton,T5K 2S7,4.0,5
JuNUG_-gnOMy2Yc5Kt8qPg,LensCrafters,109th Street And Princess Elizabeth,Edmonton,T5G 3A6,3.5,8
eCsGS-KlnDJHmm2mGO03xQ,Piper's Pub & Pizza,2103 110 Street NW,Edmonton,T6J 6P6,4.0,18
F_Mdax1btKqWbV3n95H2ew,Pure Orthodontics,1048 91 Street SW,Edmonton,T6X 0P2,1.0,5
rarysf_MjCrP34VBNE-y-g,Clark's Restaurant,130 Broadway Boulevard,Sherwood Park,T8H 2A3,3.5,7
jFecNbInYIFTJ16wsLUtUg,Blackbyrd Myoozik,10442-82 Avenue,Edmonton,T6E 2A2,4.0,16
1p5s3NpQZHnaZUWT1n8RCA,Incredibly Comfortable Uniforms,6041 Gateway Boulevard NW,Edmonton,T6H 2H3,2.5,7
HQkh3nEeP-ZSqyTt7owYqw,FORCE ON FORCE Tactical Training,11217 149 Street Northwest,Edmonton,T5M 1W6,4.0,6
LzGGXN2V23JHZYKQnJwXhw,Old Strathcona Antique Mall,10323 78 Avenue,Edmonton,T6E 1N8,4.5,54
0MUSZH0PjS4TCuGZG-P-7A,Regal Nails Salon & Spa,6110 Currents Drive NW,Edmonton,T6W 0L7,2.0,9
DLaqN6CrhoQ7Uv9-qs_sUA,LOCAL Public Eatery,11228 Jasper Ave NW,Edmonton,T5K 2V2,3.5,47
1H-RURg-RoOuSDmwAmMhLA,OverKlocked Gaming,11618 119st Street NW,Edmonton,T5G 2X7,4.5,7
PVDh-6ge94GefpNfXzsSGw,LovePizza,10196 109 Street,Edmonton,T5J 1M7,4.0,142
s8waOAY_TE66qSUnOe_LnQ,Amazing Wok,904-103A Street SW,Edmonton,T6W 2P6,3.5,47
NrjIQyFEvUV-TWJLdQuZaA,Tokyo Noodle Shop Allendale location,10430 61 Avenue NW,Edmonton,T6H 2J3,3.5,22
TKu3oTvpJo3KuFU22Zk6gA,Alley Kat Brewing,9929 - 60 Avenue NW,Edmonton,T6E 0C7,4.5,23
gpsI_XzhEdaf5w_CdRUCyA,Sultan's Kitchen,7119 132 Avenue NW,Edmonton,T5C 2A7,4.5,10
LOwamlI5QFMtj6-9OMDQiA,Nu2You Fashion Boutique,7510 Gateway Boulevard,Edmonton,T6E 6E8,4.5,8
9D3mvHmxQouaOcizFKg1dg,Courtyard by Marriott Edmonton West,10011 184th Street NW,Edmonton,T5S 0C7,4.5,32
_dAzrk-VwyKPUvPtXoUk9g,Rutherford Medical Clinic,11452 17 Avenue SW,Edmonton,T6W 2S5,2.0,5
wwcsAAwK3qVV69oR-mZH8g,Saigon Flavours,13038 50 Street NW,Edmonton,T5A,3.5,15
Z0d_dD6KCxHrBojmUyoNKw,Walterdale Bridge,105 Street NW,Edmonton,T5J 0C2,5.0,5
pBP6Vxhx1PSH2TftigpqtQ,Core Wellness and Chiropractic,100-111 Broadway Boulevard,Sherwood Park,T8H 2A8,5.0,5
DQ40RrKUpAra--v6C0Q_2A,Ch. Cafeteria,14802 Stony Plain Road,Edmonton,T5N 3S5,5.0,8
zZnMpx6IR5zAhb2AwO4SsA,La Patrona,2 Athabascan Avenue- Unit 8,Sherwood Park,T8A 4E3,4.5,77
Cw5YBkLpujQiTveu87ssjA,Mayday Dogs,10359 104 Street NW,Edmonton,T5J 1B9,4.5,18
zWNUryvuI_5cF4Cre_xBBQ,Ricky's All Day Grill,9917 170 Street NW,Edmonton,T5P 4S2,4.0,14
RpzO5jBMmmud3SWoDXZ8-Q,The River House,8 Mission Avenue,St Albert,T8N 1H4,4.0,26
663Fg3O889CwlYEBCIwCkQ,Edmonton Public Library - Highlands,6710 118 Avenue NW,Edmonton,T5B 0P3,4.0,5
vnWCL-CFbrgTjQFlAWGFZg,Crankpots Ceramic Studio,10702 82 Avenue NW,Edmonton,T6E 6P4,3.5,35
FX30O6t2pnF7a50bsDEiUQ,Gelous Nails Esthetics and Hair,5 Perron Street- Suite 102,St. Albert,T8N 1E4,4.0,5
TEj71Y_XGuo7QRnVKDFSyA,Ellwood Pizza,2431 Ellwood Dr SW,Edmonton,T6X 0J6,4.0,7
mp4nicLCW6eHk-ujjrdCYA,Empress Bakery,9932 82 Avenue NW,Edmonton,T6E 1Y9,3.5,11
jdhN-YaWgJxWIdIQBu5kTg,Sabu Sushi Bar,7450 82nd Avenue,Edmonton,T6B 0G2,4.0,36
EDNdd3h8yNNk7nbjexXLug,Princess Auto,11150 163 Street NW,Edmonton,T5M 3R5,4.0,17
JAJgCjTxBUsOAbNN2xQv5A,MG'S Cleaning Service,,Edmonton,,1.0,6
4w-aMIjkibCzBlkJNs8v5w,Chateau Nova Kingsway,159 Airport Road,Edmonton,T5G 0W6,2.5,7
QQiFz7ZkslaoPUJKZGKOxw,Starbucks,Millwoods Town Centre- 5808 23rd Avenue,Edmonton,T6K 4B5,3.5,16
13rO3sjY4aYCbV6BHciyVw,Fantasia Noodle House Express,11765 Jasper Avenue,Edmonton,T5K 0N4,4.0,24
vxL059Pde-q3XgU9Fqv6Vg,Cookies By George,West Edmonton Mall- 8770 170 Street NW,Edmonton,T5T 4J2,4.0,16
GsoF2m87KKyNsM2CTRsaBg,Earls Kitchen + Bar,1505 99th Street,Edmonton,T6N 1K5,3.5,69
cgd4udcCVzMfhJL_3W03Yw,Milk & Cookies Bakeshop,5532 Calgary Trail NW,Edmonton,T6H 4K1,4.5,16
FuCGexpfecjJ12KZ04VYEQ,Canadian Tire,6014 Currents Drive NW,Edmonton,T6W 0L7,2.0,24
MhY13kxJHfnigrA2S5j6Rg,Mercury Room,10575 114th Street,Edmonton,T5H 3J6,4.0,16
qjznakVi-99HzIJiMTtuvA,The Observatory Opticians,10608 82 Avenue NW,Edmonton,T6E 2A7,4.5,7
gOBFXi55NE-44lDgNmCM_Q,University of Alberta Bookstore,8900 114 Street- University of Alberta- Student Union Building,Edmonton,T6G 2J7,4.0,12
YNAFgpoVfg1LQmxKpOh8jQ,Beer Factory,16 Rayborn Crescent,Saint Albert,T8N 4B1,3.5,15
rJfmchtUXO6b6rGiQ31lWQ,M & M Meat Shops,262 Meadowlark Shopping Center NW,Edmonton,T5R 5W9,4.0,5
I4KtBV2MT8zyradc2urHwQ,Sherlock's Automotive Repair,312-6655 178 St Nw,Edmonton,T5T 4J5,4.0,6
Kcoa5T5_7m2dFDukbDC-ow,A&W,12222 137th Avenue,Edmonton,T5L 4Y4,3.0,5
YRXh29U8FiZt8n-5fe-wuA,Freshii,106-11928 104th Ave NW- Unit 106,Edmonton,T5K 2A7,4.0,6
ECuUcvej30opqGe0wutWjg,Taco Time,228 Mayfield Common NW,Edmonton,T5P 4B3,2.5,7
ZO6l1Iz4K6YrOjWKEfetSQ,Studio Nails,119B Kingsway Garden Mall,Edmonton,T5G 3A6,1.5,15
f_55GAwhhQzMyb2uVRpVEA,Crunch,1764-8882 170 Street NW,Edmonton,T5T 4J2,2.0,6
WCvC2yq3BPK2AN0cfk9adw,Mainstreet Equity,12235 129A Street NW,Edmonton,T5L 1M8,1.0,37
JDeA5DdBIQ6mXiYIoTfTFA,Bright Nails,1944 38 Avenue,Edmonton,T6T 0B9,4.0,5
mIM9ZdWmPkXUI5ecLQTe6Q,All Lock Rescue,11709 170 Street NW,Edmonton,T5M 3W7,4.5,10
RPwOBP4xt1LT-1ckGa6iiA,Pizza Box,512 Riverbend Square NW,Edmonton,T6R 2E3,3.5,5
PdJzka1X1_jc1t_Ke2lFFA,Wendy's,9598 170th St,Edmonton,T5T 5R5,3.0,6
tiZ6mTB6zT7lSBvOKgssPg,Second Cup,10310-34 Avenue NW,Edmonton,T6J 6R5,3.5,17
ogHkW5OhP8xi1on4gLdlHw,Fifendekel,12028-149 Street NW,Edmonton,T5V 1P2,3.5,11
LQvZUpDkm07K5UE8K6co2w,UPS,6979 68 Avenue NW,Edmonton,T6B 3E3,1.0,71
DZm40v_X2wZqG2rFAiBAog,MZ Lounge,Matrix Hotel- 10640 100 Avenue NW,Edmonton,T5J 3N8,2.5,5
74aVw3J7xo8mAwv4hBssoQ,Cerise Floral Studio,1004 Parsons Road SW- Suite 4,Edmonton,T6X 0P2,3.5,6
_SBxweaeZORapKBJa2qmOw,Little Brick,10004  90th Street,Edmonton,T5H 4P4,4.0,85
rrz3ooqpZO8dcArFPIZE9Q,King Noodle House Pho Hoang,10615 97 Street North West,Edmonton,T5H 2L5,3.5,50
MS38yUJGTG4pBWATsazeJA,Jox Sports Bar & Grill,15327 97th Street,Edmonton,T5J 1W5,3.0,24
HtwvAVjxvNXXUNRenoQxfw,Cherish Hair Design,200 8005 Emerald Drive,Sherwood Park,T8H 0P1,4.0,6
m0Q17VfpSksU2zoMqeIHQg,Boston Pizza,4804 Calgary Trl NW,Edmonton,T6H 5H5,3.0,24
UFcTBLtDq-pQp2aV4fwEpA,Vera's Burger Shack,10224 104 Avenue NW,Edmonton,T5J 4Y8,2.0,5
NDfS3QOvl9GYvpjXq2O48w,Track'n Trail,10148 82 Ave Nw,Edmonton,T6E 1Z4,4.0,6
H_hPq97IKbyUJRfORKCzWw,Dsw Designer Shoe Warehouse,3803 Calgary Trail NW- Unit 102,Edmonton,T6J 5M8,4.5,7
oCOd4XV3dkFCV8SJB8r_gw,Pizza 106,4211 106 Street NW- Unit 183,Edmonton,T6J,4.0,6
fDhdu4D4nsBC7h3i1mHaOA,DAVIDsTEA,8882 170 Street NW- Unit 2356,Edmonton,T5T 4J2,4.0,18
kaItZVjLXWuSZRnWEjkANQ,Coles,Edmonton Centre- 10088-102 Ave- Unit 114,Edmonton,T5J 2Y8,3.5,10
_ftiNNW1rt2JueYlitSxZg,Cafe Del Sol Mexican Kitchen,14220 Yellowhead Trail- Suite 9,Edmonton,T5L 3C2,3.5,13
QJHIAkS78c0jtSxYFnow5g,Frick'n Chick'n,4351 167 Ave Nw,Edmonton,T5Y 3Y2,4.0,14
tQr8YdR4W05VPyWIvAP9iA,LOFT Thai Eatery,5324 75 Street NW,Edmonton,T6E 6S4,4.5,36
WL9rTjNv-wO9JQEB-3QgQg,Redbike,10918 88 Avenue NW,Edmonton,T6G 0Z1,3.5,13
hmdu_rX5N-lQT5h0r5bBQg,Rosie's Bar & Grill,6258 99 Street NW,Edmonton,T6E 6C7,2.5,10
LaMxT1iZ9wiafoqNrubI_A,Southgate Dental Centre,10831 51 Avenue NW,Edmonton,T6H 5T1,3.0,7
iux1aCw8QkIegDc7q1s_Ug,Boston Pizza,5515 137 Ave NW,Edmonton,T5A 3L4,2.0,13
ZTcCAGRxxXAf_K6mgFoW0g,Dogwood Cafe,12130 River Valley Road,Edmonton,T5K 1S7,4.5,12
r0fvIc7ux77He2Abl6XT8w,80 Flavours Ice Cream,14717 127 Street NW,Edmonton,T5X 0C2,4.5,5
21jQ2iO2GjuS7mXZKQjAZw,Sublime Cat N' Canine,5825 97 Street NE,Edmonton,T6E 3J2,4.5,12
P2ZNB33FRQBdfKYGeS8irw,Flava Cafe,8307 118 Ave NW,Edmonton,T5B 0S4,5.0,5
pM9bUhOBhGqifINTQuD6KA,Super Tunes,124 1 Westmount Shopping Center Nw,Edmonton,T5M 3L7,3.0,7
hoNc_KStFGoPRvDq2oI8LQ,McDonald's,6110 Currents Dr. NW,Edmonton,T6W 0L7,3.5,8
GRnSCmd37yF5GPWD3Hd5bg,Szechuan House,12603 127 Avenue NW,Edmonton,T5L 3E8,3.5,13
hBbY2eMa4kNT4RvykJUwGA,Hanaichi Express,10352 82 Ave NW,Edmonton,T6E 1Z8,3.5,14
rbdScwaLZxKw0TmF68ux9A,Bombay Chaat & Paan House,3464 93 Street NW,Edmonton,T6E 6A4,3.5,5
PxlS-biybO4qkNboQyBj1w,The Brick,1920 99 Street NW,Edmonton,T6K 1K9,1.5,44
w8IHN58WRQ7-9euvBSkr0w,Dorinku Tokyo,10205 82 Avenue NW,Edmonton,T6E 3X8,4.0,159
UHmtdQV1uVJ2OAFwVgbC-Q,Metro Barber Shop,13592 Fort Road NW,Edmonton,T5A 1C5,4.5,7
pYOzgdGFVO5-6pbTh4nxwA,West Edmonton Mall Inn,17504 90 Avenue NW,Edmonton,T5T 6L6,2.0,8
qV27nJejxQY5BMv0l-2Gxw,KFC,12910 167th Avenue NW,Edmonton,T6V 1J6,1.0,6
Rl0XbZP_8AfNgn4S6WfoQw,Careit Urban Deli,10226 104th Street,Edmonton,T5J 1B8,4.0,9
Z_v-L9ipAAts3JyiCe0RWg,Edmonton Power Yoga,220- 91st Street SW,Edmonton,T6X,4.5,17
KgcLafqyaDK1Pfn7dmtbfQ,Pholangs,2920 Calgary Trail NW- Suite 109,Edmonton,T6J 2G8,4.0,21
g3dj7_-5uYYx--DjkSnzUw,Sagar,11835 Saint Albert Trail,Edmonton,T5L 4G5,4.0,29
OXYYDwpToumWXehukDmgnA,Modern Touch Nail Salon,9907 62 Avenue,Edmonton,T6E 0E7,3.5,19
xAc9BUsB_dIRnkMZ9USUow,Stewart's Tire,8405 Wagner Road,Edmonton,T6E 5A7,4.5,7
sfZXWlc6MZVQObZB_QjYuw,Sumo Sumo Sushi Bar & Grill,220 Lakeland Drive- Suite 300,Sherwood Park,T8H 0N6,3.5,115
d25NwB0EeDs7-A5KHn94bA,Dallas Pizza & Steak House,7834 106 Avenue NW,Edmonton,T6A 1H5,3.5,32
oF7fvwlfypssjlHwjUOVcQ,Gummi Boutique,10345 82nd Avenue NW- Suite 101,Edmonton,T6E 1Z9,4.5,12
sNv81nDkoHrD2K7Rbl9fFA,Shawarmaji,5328 75 Street NW,Edmonton,T6E 6S4,4.5,12
qKt9X3OIG4vBnjQ9YokQhg,Red Robin Gourmet Burgers and Brews,4211 106th Street NW,Edmonton,T6J 6P3,3.0,56
MZQpkN5lOqHOp6dgY0xogw,Sobeys,5011 23 Avenue NW,Edmonton,T6L 7G5,3.0,10
7lYEpGuGKqh69ik7_ZKbpQ,The Keg Steakhouse + Bar,9960 170 St Nw,Edmonton,T5T 5L5,4.5,66
Y5sB7KhdAVqUILeYeUbxZA,Edmonton Comic And Entertainment Expo,7515 118 Ave NW,Edmonton,T5B 4M9,4.5,10
1zu1czkqmV7LIoNObjpFUQ,Jayden Salon,15351 37 Street NW,Edmonton,T5Y 0S5,5.0,8
2KtFLGVXlJaOv6Rjjj9GBQ,Korean Grill,9219A 34 Avenue NW,Edmonton,T6E 5T5,4.0,27
wxPPCV9WHpYA3mJxhLov4w,Oak + Fort,10416 82 Avenue,Edmonton,T6E 2A2,4.0,9
ZRQJhMHe71LIJomyWMudQw,Argyll Autoworks,9947-69 Avenue,Edmonton,T6E 0T1,2.5,5
sLJDg04pkacZbpw4IbFX5Q,Noorish Yoga,8440 109 St,Edmonton,T6G,3.5,11
QUk44voqlOHdGMX852F2Rg,Cactus Club Cafe,11130 Jasper Avenue,Edmonton,T5K 2V2,4.0,156
QM2R4q0SGdFcpQ8y7wTSiw,District Cafe & Bakery,10011 - 109 Street,Edmonton,T5J 0B9,4.0,97
3TMqH-Mn5Svl5-3pTuhJMQ,Mill Woods Town Centre,510-2331 66 Street NW,Edmonton,T6K 4B5,2.5,21
4twLROmELOUQmdikioynnA,Go Honda,10220-184 St,Edmonton,T5S 0B9,2.0,26
BWkA0oX59oxq5miNjFdQxw,Pick-N-Pull,18649 118A Avenue NW,Edmonton,T5S 1R2,3.5,5
5Kjfxhd4Maoz27Ecv_WMzw,College Plaza Dental Associates,8215 112 Street North West,Edmonton,T6G 2C8,3.5,6
GFjWFutCMWEqF1BbRVOJmg,Beauty and Serenity,825 Saddleback Road,Edmonton,T6J 5R4,1.0,17
eNLIBFxBJpeCUxaVXicxvg,Blue Gemini Hair Studio,The Market At Magrath- 14115 - 23 Avenue,Edmonton,T6R 0G4,3.5,11
qTdjtgFVuFMGNh51RxXJag,deVine Wines & Spirits,10111 104 Street NW,Edmonton,T5J 0Z9,4.5,27
0PuMW9UIcnrpBUx8HemzPA,La Shish Taouk Express,10352 82 Avenue,Edmonton,T6E 1Z8,4.0,15
gKFUsFYJY3bFWRj5NGpH0Q,Shoppers Drug Mart,11720 Jasper Avenue NW,Edmonton,T5K 0N3,4.0,8
bwdxxSrX5c3SDIPUe8ptFQ,Red Robin Gourmet Burgers and Brews,10010 171 St NW,Edmonton,T5S 1S3,2.5,65
cKHwcu5LnNccGc3V_EK5eA,Soda Jerks West Granville,7231 Winterburn Road NW,Edmonton,T5T 1S9,3.5,49
0RGvrV7N31OI004nyDohsA,Urban Planet,8882-170th Street,Edmonton,T5T 4M2,3.0,13
nGzQyMrvkDKjV5Vg3A35eA,Record Collectors Paradise,11004 150 Street,Edmonton,T5P 1S1,4.0,10
50LNKIMxppol_iT_j6fRrg,Stratica Medical,10140 117 Street NW,Edmonton,T5K 1X3,4.0,7
fuj8OtZm08EkFaEvt7448A,Miga Korean Cuisine Restaurant,11-9261 34 Avenue NW,Edmonton,T6E 5T5,4.0,18
qoLyrfFndYj_vVBcNptOdQ,Let's Play,3509 99 Street NW,Edmonton,T6E 6S2,3.5,7
3r5nsgXOEEhGrN-3BOHCDg,Landmark Cinemas 10 Clareview,4211 139 Avenue NW,Edmonton,T5Y 2W8,3.0,7
OAhAl2P-8tmc1-1QaKhInw,Sabzy Persian Grill,9314 34 Avenue,Edmonton,T6E 5X8,4.5,17
GmjzjoXTyG_ZHTcoUEeeSg,Southside Mitsubishi,9605-34th Avenue Northwest,Edmonton,T6E 5W8,2.5,19
jds-ttqg1ogvCLkCyfkn7Q,Hung Phat Vietnamese Noodle House,3849 99th Street NW,Edmonton,T6E 6H6,4.0,34
c5D6_uyt-mMHkEndGiPW4Q,Links Clinic,11910 111 Avenue NW,Edmonton,T5G 3G6,2.5,8
BA5L0fVQzH_0-6CaLRfslA,Frog Kissers Den,10836 124 Street NW,Edmonton,T5M 0H3,4.0,8
j30RNyCD2NIQgWvbp18zkQ,Worry Free Plumbing & Heating Experts,,Edmonton,T5M 0Z9,4.5,8
U33yCPcvNqb2pnpbFlk6pA,Victorian Property Management,254-8170 50 Street NW,Edmonton,T6B 1E6,1.5,7
YEDOg0lFYS_H_faTERHgUg,Creations Dining Room & Lounge,4235 Gateway Boulevard NW,Edmonton,T6J 5H2,3.5,17
8SrjnmeL1AiptpEq8DfFFg,The Cask & Barrel,10041 104th Street,Edmonton,T5J 1Y7,3.0,59
w63VcMZUjgpwMFeiqIiUeA,Rayacom,11004 105 Avenue NW,Edmonton,T5H 4C8,2.0,9
GnUtqYfAGI6yHDkB3_y_TA,Original Joe's Restaurant & Bar,5247 167 Avenue,Edmonton,T5Y 0L2,3.5,24
PExW6RIPX1Pu2Os0CVxwCQ,Kingsway Dental Choice,296 Kingsway Mall,Edmonton,T5G 3A6,4.5,6
geZDHH_jez06s1j-bvY0Ww,Midas,34 Muir Drive,St. Albert,T8N 1G3,4.5,7
9hIN1vyZLUGN2MTHRARSlw,Manning Pizza,16615-50 Street,Edmonton,T5Y 0C1,4.0,7
rN1iF6VOaOlI0x5Pz_w2og,Mill Creek Animal Hospital,8606 99 Street NW,Edmonton,T6E 3T8,4.0,13
nwij41YTC28ju1tRHqc54Q,Louisiana Purchase,13503 St Albert Trail NW,Edmonton,T5L 5E7,3.5,39
MmNMBI1pQp_gepPIdrPS_A,Northern Alberta Jubilee Auditorium,11455 87 Avenue NW,Edmonton,T6G 2T2,4.0,57
DytHKwlhgkWakCOdQyFDnQ,Global TV Edmonton,5325 Allard Way,Edmonton,T6H 5B8,4.0,12
xD_2JRxuRYs7hGvYJjYOYg,Rebel Food & Drink,9112 142 Street NW,Edmonton,T5R 0M7,3.5,48
PTftpQmqteOWfD3Kn2bRXQ,Jun's Bakery,106-1803 91 Street SW,Edmonton,T6X 0W8,5.0,5
zTWTRZ51PiiH6EV3AQbpNQ,Kiehl's,Southgate Shopping Center- 11100 51 Avenue NW,Edmonton,T6H 4M6,3.5,9
i2Ml5O7Au5s_oEBbblnUWQ,A B C Muffler & Hitch Shop,4910 84th Avenue NW,Edmonton,T6B 2S9,4.5,11
yKDGsSArqLx7-5AvQgm6HQ,Ripe Tomato Pizza,5051 Ellerslie Road SW,Edmonton,T6X 1X2,4.0,13
mVG8DiWaSsryRyIN7nubew,JACEK Chocolate Couture,406 Kaska Road,Sherwood Park,T8A 4G8,4.5,11
wPfTnV2z3knbxIhUKXGYHg,New Asian Village Sherwood Park,200 - 10 Main Boulevard,Sherwood Park,T8A 3W8,4.0,24
ncr8NT-DuwqI6rIoAayHQw,AFC chicken,2435 17 Street NorthWest,Edmonton,T6T 0Y2,3.5,12
OxQ_SNtig897bn4ioVIq1g,Re-Run Tire,9414 58 Avenue NW,Edmonton,T6E 0B6,4.0,9
